,height,weight,bmi_label,predict
4850,0.745,0.7,fat,fat
4851,0.68,0.9,fat,fat
4852,0.815,0.5125,thin,thin
4853,0.78,0.775,fat,fat
4854,0.645,0.9125,fat,fat
4855,0.875,0.75,normal,normal
4856,0.66,0.9375,fat,fat
4857,0.82,0.45,thin,thin
4858,0.64,0.5125,fat,normal
4859,0.88,0.8875,normal,normal
4860,0.925,0.85,normal,normal
4861,0.775,0.4625,thin,thin
4862,0.85,0.5,thin,thin
4863,0.83,0.9875,fat,fat
4864,0.97,0.925,normal,normal
4865,0.95,0.5625,thin,thin
4866,0.695,1.0,fat,fat
4867,0.72,0.6125,normal,normal
4868,0.83,0.7125,normal,normal
4869,0.985,0.4875,thin,thin
4870,0.905,0.5625,thin,thin
4871,0.89,0.8,normal,normal
4872,0.7,0.8875,fat,fat
4873,0.74,0.5125,normal,normal
4874,0.76,0.925,fat,fat
4875,0.705,0.8375,fat,fat
4876,0.93,0.775,thin,thin
4877,0.94,0.45,thin,thin
4878,0.91,0.55,thin,thin
4879,0.76,0.5125,thin,thin
4880,0.775,0.7625,fat,fat
4881,0.64,0.7375,fat,fat
4882,0.79,0.45,thin,thin
4883,0.855,0.825,normal,normal
4884,0.61,0.5625,fat,fat
4885,0.75,0.9,fat,fat
4886,0.765,0.7375,fat,fat
4887,0.85,0.775,normal,normal
4888,0.63,0.975,fat,fat
4889,0.615,0.625,fat,fat
4890,0.735,0.8,fat,fat
4891,0.745,0.8375,fat,fat
4892,0.72,0.6875,fat,fat
4893,0.95,0.625,thin,thin
4894,0.64,0.9625,fat,fat
4895,0.91,0.8875,normal,normal
4896,0.71,0.55,normal,normal
4897,0.645,0.6625,fat,fat
4898,0.675,0.5125,normal,normal
4899,0.705,0.7875,fat,fat
4900,0.635,0.775,fat,fat
4901,0.74,0.575,normal,normal
4902,0.64,0.6375,fat,fat
4903,0.81,0.4375,thin,thin
4904,0.84,0.5625,thin,thin
4905,0.625,0.95,fat,fat
4906,0.98,0.875,thin,normal
4907,0.835,0.725,normal,normal
4908,0.64,0.725,fat,fat
4909,0.92,0.95,normal,normal
4910,0.635,0.775,fat,fat
4911,0.705,0.5375,normal,normal
4912,0.675,0.7,fat,fat
4913,0.725,0.55,normal,normal
4914,0.96,0.625,thin,thin
4915,0.645,0.775,fat,fat
4916,0.66,0.675,fat,fat
4917,0.95,0.9875,normal,normal
4918,0.94,0.8875,normal,normal
4919,0.835,0.7,normal,normal
4920,0.715,0.7125,fat,fat
4921,0.915,0.7,thin,thin
4922,0.95,0.975,normal,normal
4923,0.725,0.5625,normal,normal
4924,0.815,0.5125,thin,thin
4925,0.76,0.7,normal,normal
4926,0.765,0.7875,fat,fat
4927,0.815,0.8625,fat,fat
4928,0.84,0.4875,thin,thin
4929,0.645,0.8375,fat,fat
4930,0.69,0.9875,fat,fat
4931,0.65,0.525,normal,normal
4932,0.7,0.45,thin,normal
4933,0.765,0.775,fat,fat
4934,0.82,0.6,thin,thin
4935,0.955,0.5,thin,thin
4936,0.835,0.6875,normal,normal
4937,0.925,0.4375,thin,thin
4938,0.75,0.75,fat,fat
4939,0.61,0.475,fat,fat
4940,0.71,0.9,fat,fat
4941,0.81,0.975,fat,fat
4942,0.92,0.875,normal,normal
4943,0.79,0.8875,fat,fat
4944,0.96,0.75,thin,thin
4945,0.865,0.6875,thin,thin
4946,0.635,0.6375,fat,fat
4947,0.755,0.55,normal,normal
4948,0.985,0.5,thin,thin
4949,0.67,0.8875,fat,fat
4950,0.92,1.0,normal,normal
4951,0.64,0.5,normal,normal
4952,0.875,0.8,normal,normal
4953,0.61,0.775,fat,fat
4954,0.655,0.7375,fat,fat
4955,0.905,0.8125,normal,normal
4956,0.87,0.725,normal,normal
4957,0.815,0.6375,normal,normal
4958,0.855,0.575,thin,thin
4959,0.605,0.6,fat,fat
4960,0.76,0.525,thin,thin
4961,0.695,0.75,fat,fat
4962,0.615,0.4625,normal,normal
4963,0.825,0.6375,normal,normal
4964,0.625,0.9875,fat,fat
4965,1.0,0.925,normal,normal
4966,0.855,0.625,thin,thin
4967,0.635,0.5875,fat,fat
4968,0.955,0.675,thin,thin
4969,0.855,0.4375,thin,thin
4970,0.98,0.675,thin,thin
4971,0.795,1.0,fat,fat
4972,0.68,0.5,normal,normal
4973,0.62,0.575,fat,fat
4974,0.87,0.5125,thin,thin
4975,0.805,0.8,normal,normal
4976,0.705,0.9875,fat,fat
4977,0.92,0.675,thin,thin
4978,0.7,0.4875,normal,normal
4979,0.795,0.575,thin,thin
4980,0.935,0.8875,normal,normal
4981,0.94,0.8375,normal,normal
4982,0.675,0.8625,fat,fat
4983,0.87,0.5625,thin,thin
4984,0.825,0.625,thin,thin
4985,0.795,0.9875,fat,fat
4986,0.685,0.95,fat,fat
4987,0.68,1.0,fat,fat
4988,0.74,0.7875,fat,fat
4989,0.83,0.7875,normal,normal
4990,0.945,0.7,thin,thin
4991,0.625,0.5125,fat,fat
4992,0.86,0.825,normal,normal
4993,0.74,0.625,normal,normal
4994,0.68,0.5625,normal,normal
4995,0.63,0.9125,fat,fat
4996,0.8,0.475,thin,thin
4997,0.895,0.45,thin,thin
4998,0.705,0.5375,normal,normal
4999,0.76,0.7125,normal,normal
5000,0.81,0.65,normal,normal
5001,0.91,0.5875,thin,thin
5002,0.915,0.55,thin,thin
5003,0.735,0.8,fat,fat
5004,0.64,0.525,fat,fat
5005,0.935,0.5,thin,thin
5006,0.96,0.575,thin,thin
5007,0.965,0.775,thin,thin
5008,0.63,0.95,fat,fat
5009,0.69,0.4375,thin,normal
5010,1.0,0.7,thin,thin
5011,0.645,0.6,fat,fat
5012,0.615,0.625,fat,fat
5013,0.79,0.45,thin,thin
5014,0.885,0.4625,thin,thin
5015,0.685,0.75,fat,fat
5016,0.955,0.4375,thin,thin
5017,0.7,0.6,normal,normal
5018,0.69,0.95,fat,fat
5019,0.805,0.6,normal,thin
5020,0.965,0.675,thin,thin
5021,0.91,0.8625,normal,normal
5022,0.95,0.975,normal,normal
5023,0.765,0.7,normal,normal
5024,0.915,0.8125,normal,normal
5025,0.725,0.475,thin,thin
5026,0.76,0.4875,thin,thin
5027,0.92,0.4875,thin,thin
5028,0.685,0.45,normal,normal
5029,0.73,0.5125,normal,normal
5030,0.705,0.8625,fat,fat
5031,0.75,0.725,fat,fat
5032,0.8,0.8375,fat,fat
5033,0.825,0.9125,fat,fat
5034,0.775,0.6625,normal,normal
5035,0.72,0.7,fat,fat
5036,0.625,0.8125,fat,fat
5037,0.61,0.8625,fat,fat
5038,0.735,0.525,normal,normal
5039,0.605,0.85,fat,fat
5040,0.87,0.6375,thin,thin
5041,0.825,0.6375,normal,normal
5042,0.94,0.925,normal,normal
5043,0.895,0.6625,thin,thin
5044,0.85,0.8125,normal,normal
5045,0.765,0.7625,fat,fat
5046,0.635,0.9625,fat,fat
5047,0.745,0.675,normal,normal
5048,0.62,0.5875,fat,fat
5049,0.875,0.5875,thin,thin
5050,0.99,0.7,thin,thin
5051,0.765,0.4625,thin,thin
5052,0.78,0.7125,normal,normal
5053,0.71,0.775,fat,fat
5054,0.82,0.75,normal,normal
5055,0.785,0.75,normal,normal
5056,0.675,0.8,fat,fat
5057,0.79,0.675,normal,normal
5058,1.0,1.0,normal,normal
5059,0.98,0.4375,thin,thin
5060,0.855,0.875,normal,normal
5061,0.63,0.6125,fat,fat
5062,0.925,0.5375,thin,thin
5063,0.9,0.8625,normal,normal
5064,0.685,0.4375,normal,normal
5065,0.605,0.975,fat,fat
5066,0.665,0.4875,normal,normal
5067,0.81,0.6875,normal,normal
5068,0.805,0.8875,fat,fat
5069,0.805,0.575,thin,thin
5070,0.665,0.5,normal,normal
5071,0.64,0.675,fat,fat
5072,0.76,0.9875,fat,fat
5073,0.675,0.5,normal,normal
5074,0.855,0.475,thin,thin
5075,0.635,0.8375,fat,fat
5076,0.89,0.9875,normal,normal
5077,0.615,0.7125,fat,fat
5078,0.745,0.725,fat,fat
5079,0.715,0.4875,normal,normal
5080,0.91,0.4875,thin,thin
5081,0.61,0.85,fat,fat
5082,0.84,0.5125,thin,thin
5083,0.86,0.525,thin,thin
5084,0.825,0.925,fat,fat
5085,0.9,0.8125,normal,normal
5086,0.81,0.9875,fat,fat
5087,0.955,0.525,thin,thin
5088,0.69,0.5875,normal,normal
5089,0.835,0.55,thin,thin
5090,0.645,0.6,fat,fat
5091,0.99,0.5,thin,thin
5092,0.975,0.7625,thin,thin
5093,0.75,0.525,normal,normal
5094,0.66,0.6625,fat,fat
5095,0.81,0.7375,normal,normal
5096,0.765,0.6125,normal,normal
5097,0.75,0.5125,thin,thin
5098,0.755,0.625,normal,normal
5099,0.875,0.5125,thin,thin
5100,0.69,0.95,fat,fat
5101,0.99,0.55,thin,thin
5102,0.985,0.6875,thin,thin
5103,0.985,0.6875,thin,thin
5104,0.955,0.7,thin,thin
5105,0.78,0.5875,normal,normal
5106,0.99,0.925,normal,normal
5107,0.97,0.8125,thin,thin
5108,0.7,0.75,fat,fat
5109,0.905,0.9875,normal,normal
5110,0.895,0.9125,normal,normal
5111,0.71,0.8375,fat,fat
5112,0.665,0.6375,fat,fat
5113,0.645,0.575,fat,fat
5114,0.665,0.65,fat,fat
5115,0.93,0.525,thin,thin
5116,0.695,0.45,normal,normal
5117,0.92,0.55,thin,thin
5118,0.795,0.525,thin,thin
5119,0.67,0.9625,fat,fat
5120,0.945,0.4875,thin,thin
5121,0.62,0.6625,fat,fat
5122,0.955,0.5,thin,thin
5123,0.6,0.575,fat,fat
5124,0.92,0.5125,thin,thin
5125,0.975,0.7625,thin,thin
5126,0.77,0.8375,fat,fat
5127,0.63,0.575,fat,fat
5128,0.82,0.625,normal,thin
5129,0.65,0.6375,fat,fat
5130,0.645,0.5125,normal,normal
5131,0.665,0.7625,fat,fat
5132,0.97,0.925,normal,normal
5133,0.675,0.45,normal,normal
5134,0.795,0.575,thin,thin
5135,0.975,0.5,thin,thin
5136,0.765,0.95,fat,fat
5137,0.975,0.5875,thin,thin
5138,0.77,0.8375,fat,fat
5139,0.73,0.8375,fat,fat
5140,0.73,0.975,fat,fat
5141,0.875,0.8875,normal,normal
5142,0.62,0.9875,fat,fat
5143,0.905,0.8125,normal,normal
5144,0.655,0.475,normal,normal
5145,0.84,0.875,normal,normal
5146,0.605,0.575,fat,fat
5147,0.73,0.85,fat,fat
5148,0.965,0.4625,thin,thin
5149,0.985,0.55,thin,thin
5150,0.985,0.8375,thin,thin
5151,0.925,0.5375,thin,thin
5152,0.845,0.5375,thin,thin
5153,0.795,0.4375,thin,thin
5154,0.895,0.5125,thin,thin
5155,0.6,0.575,fat,fat
5156,0.79,0.5625,thin,thin
5157,0.8,0.9875,fat,fat
5158,0.99,0.5625,thin,thin
5159,0.745,0.575,normal,normal
5160,0.955,0.8125,thin,thin
5161,0.91,0.55,thin,thin
5162,0.64,0.4625,normal,normal
5163,0.845,0.7125,normal,normal
5164,0.89,0.4625,thin,thin
5165,0.68,0.575,normal,normal
5166,0.615,0.7875,fat,fat
5167,0.96,1.0,normal,normal
5168,0.95,0.8625,normal,normal
5169,0.86,0.95,fat,fat
5170,0.695,0.5125,normal,normal
5171,0.93,0.7625,thin,thin
5172,0.895,0.775,normal,normal
5173,0.855,0.625,thin,thin
5174,0.895,0.525,thin,thin
5175,0.79,0.775,normal,normal
5176,0.91,0.7875,normal,normal
5177,0.8,0.6625,normal,normal
5178,0.94,0.525,thin,thin
5179,0.96,0.7,thin,thin
5180,0.82,0.925,fat,fat
5181,0.94,0.7625,thin,thin
5182,0.825,0.725,normal,normal
5183,0.65,0.9125,fat,fat
5184,0.805,0.5,thin,thin
5185,0.835,0.825,normal,normal
5186,0.625,0.5,fat,fat
5187,0.845,0.5375,thin,thin
5188,0.805,0.5375,thin,thin
5189,0.695,0.5125,normal,normal
5190,0.74,0.9,fat,fat
5191,0.975,0.7875,thin,thin
5192,0.99,0.7125,thin,thin
5193,0.685,0.8,fat,fat
5194,0.645,0.75,fat,fat
5195,0.795,0.8375,fat,fat
5196,0.995,0.7,thin,thin
5197,0.63,0.8375,fat,fat
5198,0.81,0.7875,normal,normal
5199,0.76,0.5125,thin,thin
5200,0.6,1.0,fat,fat
5201,0.6,0.875,fat,fat
5202,0.745,0.85,fat,fat
5203,0.955,0.4625,thin,thin
5204,0.72,0.5,normal,normal
5205,0.915,0.975,normal,normal
5206,0.905,1.0,normal,normal
5207,0.805,0.6875,normal,normal
5208,0.85,0.4875,thin,thin
5209,0.71,0.825,fat,fat
5210,0.75,0.5375,normal,normal
5211,0.89,0.8875,normal,normal
5212,0.7,0.5375,normal,normal
5213,0.685,1.0,fat,fat
5214,0.965,0.575,thin,thin
5215,0.765,0.65,normal,normal
5216,0.73,0.6625,normal,normal
5217,0.935,0.8375,normal,normal
5218,0.75,0.825,fat,fat
5219,0.61,0.65,fat,fat
5220,0.755,0.525,thin,thin
5221,0.695,0.9625,fat,fat
5222,0.97,0.5625,thin,thin
5223,0.645,0.625,fat,fat
5224,0.885,0.95,normal,normal
5225,0.91,0.8125,normal,normal
5226,0.805,0.65,normal,normal
5227,1.0,0.75,thin,thin
5228,0.94,0.775,thin,thin
5229,0.635,0.5625,fat,fat
5230,0.83,0.4375,thin,thin
5231,0.965,0.5625,thin,thin
5232,0.855,0.4875,thin,thin
5233,0.825,0.8875,fat,fat
5234,0.725,0.7375,fat,fat
5235,0.885,0.525,thin,thin
5236,0.61,0.475,fat,fat
5237,0.84,0.525,thin,thin
5238,0.63,0.4875,normal,normal
5239,0.775,0.9125,fat,fat
5240,0.71,0.5625,normal,normal
5241,0.79,0.975,fat,fat
5242,0.665,0.575,fat,fat
5243,0.94,0.775,thin,thin
5244,0.665,1.0,fat,fat
5245,0.985,0.5,thin,thin
5246,0.79,0.8625,fat,fat
5247,0.805,0.8625,fat,fat
5248,0.695,0.5375,normal,normal
5249,0.69,0.5,normal,normal
5250,0.845,0.8,normal,normal
5251,0.83,0.8125,normal,normal
5252,0.66,0.725,fat,fat
5253,0.93,0.575,thin,thin
5254,0.99,0.8625,thin,thin
5255,0.69,0.8,fat,fat
5256,0.615,0.675,fat,fat
5257,0.77,0.85,fat,fat
5258,0.825,0.6125,thin,thin
5259,0.73,0.9875,fat,fat
5260,0.775,0.675,normal,normal
5261,0.915,0.7875,normal,normal
5262,0.885,0.7,thin,thin
5263,0.875,0.7125,normal,normal
5264,0.73,0.5875,normal,normal
5265,0.665,0.5625,fat,fat
5266,0.825,0.4375,thin,thin
5267,0.865,0.8375,normal,normal
5268,0.9,0.975,normal,normal
5269,0.765,0.8375,fat,fat
5270,0.75,0.7625,fat,fat
5271,0.915,0.8125,normal,normal
5272,0.67,0.7,fat,fat
5273,0.615,0.7625,fat,fat
5274,0.815,0.9125,fat,fat
5275,0.745,0.875,fat,fat
5276,0.785,0.675,normal,normal
5277,0.77,0.975,fat,fat
5278,0.835,0.725,normal,normal
5279,0.805,0.575,thin,thin
5280,0.855,0.9375,fat,fat
5281,0.7,0.975,fat,fat
5282,0.97,1.0,normal,normal
5283,0.805,0.75,normal,normal
5284,0.615,0.5625,fat,fat
5285,0.655,0.725,fat,fat
5286,0.61,0.475,fat,fat
5287,0.93,0.55,thin,thin
5288,0.82,0.4625,thin,thin
5289,0.62,0.4625,normal,normal
5290,0.65,0.7375,fat,fat
5291,0.945,0.7375,thin,thin
5292,0.99,0.475,thin,thin
5293,0.81,0.5625,thin,thin
5294,0.745,0.8,fat,fat
5295,0.75,0.4875,thin,thin
5296,0.76,0.9625,fat,fat
5297,1.0,0.55,thin,thin
5298,0.655,0.75,fat,fat
5299,0.875,0.625,thin,thin
5300,0.73,0.6,normal,normal
5301,0.83,0.925,fat,fat
5302,0.945,0.725,thin,thin
5303,0.865,0.6625,thin,thin
5304,0.89,0.6625,thin,thin
5305,0.97,0.5625,thin,thin
5306,0.8,0.6875,normal,normal
5307,0.755,0.55,normal,normal
5308,0.61,0.475,fat,fat
5309,0.855,0.7375,normal,normal
5310,0.845,0.9875,fat,fat
5311,0.83,0.75,normal,normal
5312,0.85,0.6375,thin,thin
5313,0.97,0.4625,thin,thin
5314,0.66,0.6875,fat,fat
5315,0.75,0.5625,normal,normal
5316,0.76,0.8375,fat,fat
5317,0.97,0.9875,normal,normal
5318,0.895,0.875,normal,normal
5319,0.93,0.4875,thin,thin
5320,0.895,0.5625,thin,thin
5321,0.94,0.925,normal,normal
5322,0.695,0.7625,fat,fat
5323,0.92,0.8625,normal,normal
5324,0.7,0.8375,fat,fat
5325,0.685,0.85,fat,fat
5326,0.66,0.5625,fat,fat
5327,0.75,0.875,fat,fat
5328,0.86,0.825,normal,normal
5329,0.655,0.75,fat,fat
5330,0.69,0.525,normal,normal
5331,0.78,0.6875,normal,normal
5332,0.81,0.85,fat,fat
5333,0.655,0.8875,fat,fat
5334,0.645,0.7625,fat,fat
5335,0.925,0.7375,thin,thin
5336,0.62,0.6375,fat,fat
5337,0.88,0.875,normal,normal
5338,0.79,0.6875,normal,normal
5339,0.655,0.8625,fat,fat
5340,0.735,0.9375,fat,fat
5341,0.97,0.975,normal,normal
5342,0.795,0.55,thin,thin
5343,0.835,0.9875,fat,fat
5344,0.765,0.75,fat,fat
5345,0.81,0.7625,normal,normal
5346,0.6,0.525,fat,fat
5347,0.745,0.5375,normal,normal
5348,0.73,0.6875,fat,fat
5349,0.775,0.6625,normal,normal
5350,0.85,0.7,normal,normal
5351,0.685,0.625,fat,fat
5352,0.605,0.65,fat,fat
5353,0.925,0.8625,normal,normal
5354,0.875,0.6375,thin,thin
5355,0.845,0.725,normal,normal
5356,0.61,0.6375,fat,fat
5357,0.715,0.6375,normal,normal
5358,0.955,0.45,thin,thin
5359,0.64,0.575,fat,fat
5360,0.74,0.7,fat,fat
5361,0.655,0.5625,fat,fat
5362,0.72,0.6625,fat,fat
5363,0.975,0.85,thin,thin
5364,0.84,0.725,normal,normal
5365,0.65,0.825,fat,fat
5366,0.685,0.675,fat,fat
5367,0.835,0.825,normal,normal
5368,0.675,0.95,fat,fat
5369,0.875,0.825,normal,normal
5370,0.89,0.925,normal,normal
5371,0.86,0.6875,normal,normal
5372,0.98,0.8125,thin,thin
5373,0.94,0.4875,thin,thin
5374,0.82,0.975,fat,fat
5375,0.705,0.725,fat,fat
5376,0.96,0.9375,normal,normal
5377,0.95,0.5875,thin,thin
5378,0.915,0.4875,thin,thin
5379,0.68,0.525,normal,normal
5380,0.89,0.8625,normal,normal
5381,0.785,0.7,normal,normal
5382,0.95,0.65,thin,thin
5383,0.69,0.775,fat,fat
5384,0.905,0.675,thin,thin
5385,0.7,0.8625,fat,fat
5386,0.695,0.675,fat,fat
5387,0.875,0.45,thin,thin
5388,0.71,0.6125,normal,normal
5389,0.71,0.85,fat,fat
5390,0.605,0.65,fat,fat
5391,0.61,0.5125,fat,fat
5392,0.975,0.8375,thin,thin
5393,0.715,0.825,fat,fat
5394,0.735,0.6,normal,normal
5395,0.765,0.975,fat,fat
5396,0.68,0.9125,fat,fat
5397,0.64,0.6625,fat,fat
5398,0.765,0.8125,fat,fat
5399,0.7,0.95,fat,fat
5400,0.675,0.6375,fat,fat
5401,0.76,0.9,fat,fat
5402,0.905,0.8875,normal,normal
5403,0.75,0.4375,thin,thin
5404,0.85,0.6875,normal,normal
5405,0.895,1.0,normal,normal
5406,0.775,0.85,fat,fat
5407,0.65,0.6875,fat,fat
5408,0.9,0.975,normal,normal
5409,0.725,0.5875,normal,normal
5410,0.725,0.625,normal,normal
5411,0.95,0.7625,thin,thin
5412,0.64,0.525,fat,fat
5413,0.675,0.7125,fat,fat
5414,0.845,0.5625,thin,thin
5415,0.815,0.45,thin,thin
5416,0.945,0.975,normal,normal
5417,0.715,0.9,fat,fat
5418,0.945,0.6625,thin,thin
5419,0.665,0.65,fat,fat
5420,0.79,0.725,normal,normal
5421,0.795,0.4875,thin,thin
5422,0.76,0.5,thin,thin
5423,0.665,0.9,fat,fat
5424,0.855,0.8,normal,normal
5425,0.76,0.9625,fat,fat
5426,0.825,0.8625,fat,fat
5427,0.675,0.6625,fat,fat
5428,0.99,0.6625,thin,thin
5429,0.67,0.95,fat,fat
5430,0.83,0.5125,thin,thin
5431,0.925,0.675,thin,thin
5432,0.67,0.45,normal,normal
5433,0.635,0.4375,normal,normal
5434,0.74,0.7,fat,fat
5435,0.91,0.875,normal,normal
5436,0.755,0.9375,fat,fat
5437,0.975,0.8125,thin,thin
5438,0.63,0.7,fat,fat
5439,0.86,0.65,thin,thin
5440,0.925,0.9125,normal,normal
5441,0.7,0.45,thin,normal
5442,0.815,0.6625,normal,normal
5443,0.75,0.725,fat,fat
5444,0.735,0.6375,normal,normal
5445,0.815,0.7375,normal,normal
5446,0.96,0.9875,normal,normal
5447,0.925,0.5125,thin,thin
5448,0.845,1.0,fat,fat
5449,0.865,0.7,normal,normal
5450,0.66,0.75,fat,fat
5451,0.995,0.625,thin,thin
5452,0.875,0.7,thin,thin
5453,0.73,0.9625,fat,fat
5454,0.74,0.9,fat,fat
5455,0.905,0.675,thin,thin
5456,0.85,0.9,normal,normal
5457,0.75,0.7125,fat,fat
5458,0.75,0.8125,fat,fat
5459,0.835,0.7,normal,normal
5460,0.955,0.5125,thin,thin
5461,0.72,0.625,normal,normal
5462,0.91,0.7,thin,thin
5463,0.815,0.6625,normal,normal
5464,0.97,0.5375,thin,thin
5465,0.915,0.825,normal,normal
5466,0.955,0.5375,thin,thin
5467,0.795,0.9625,fat,fat
5468,0.61,0.925,fat,fat
5469,0.775,0.8625,fat,fat
5470,0.85,0.9875,fat,fat
5471,0.725,0.9375,fat,fat
5472,0.715,0.9375,fat,fat
5473,0.9,0.6125,thin,thin
5474,0.69,1.0,fat,fat
5475,0.75,0.4625,thin,thin
5476,0.845,0.8,normal,normal
5477,0.745,0.5375,normal,normal
5478,0.94,0.8,thin,thin
5479,0.62,0.5875,fat,fat
5480,0.92,0.9375,normal,normal
5481,0.71,0.45,thin,thin
5482,0.865,0.8,normal,normal
5483,0.93,0.825,normal,normal
5484,0.66,0.5625,fat,fat
5485,0.865,0.9625,fat,fat
5486,0.9,0.4375,thin,thin
5487,0.615,0.5875,fat,fat
5488,0.975,0.7875,thin,thin
5489,0.645,1.0,fat,fat
5490,0.86,0.7125,normal,normal
5491,0.915,0.4375,thin,thin
5492,0.86,0.525,thin,thin
5493,0.985,0.875,thin,normal
5494,0.62,0.6875,fat,fat
5495,0.645,0.5,normal,normal
5496,0.62,0.95,fat,fat
5497,0.86,0.875,normal,normal
5498,0.745,0.6375,normal,normal
5499,0.605,0.6,fat,fat
5500,0.85,0.675,normal,normal
5501,0.735,0.675,normal,normal
5502,1.0,0.9625,normal,normal
5503,0.635,0.8125,fat,fat
5504,0.815,0.775,normal,normal
5505,0.95,0.65,thin,thin
5506,0.91,0.875,normal,normal
5507,0.76,0.525,thin,thin
5508,0.745,0.7,fat,fat
5509,0.7,0.8125,fat,fat
5510,0.655,0.9375,fat,fat
5511,0.805,0.9,fat,fat
5512,0.71,0.6625,fat,fat
5513,0.63,0.875,fat,fat
5514,0.79,0.6375,normal,normal
5515,0.875,0.6375,thin,thin
5516,0.94,0.525,thin,thin
5517,0.775,0.925,fat,fat
5518,0.68,0.4625,normal,normal
5519,0.8,0.975,fat,fat
5520,0.615,0.85,fat,fat
5521,0.81,0.9625,fat,fat
5522,0.715,0.75,fat,fat
5523,0.6,0.45,fat,normal
5524,0.955,0.7625,thin,thin
5525,0.995,0.7875,thin,thin
5526,0.62,0.6875,fat,fat
5527,0.86,0.7375,normal,normal
5528,1.0,0.55,thin,thin
5529,0.98,0.575,thin,thin
5530,0.765,0.7375,fat,fat
5531,0.65,0.7125,fat,fat
5532,0.81,0.725,normal,normal
5533,0.905,0.6375,thin,thin
5534,0.98,0.7875,thin,thin
5535,0.775,0.725,normal,normal
5536,0.72,0.75,fat,fat
5537,0.96,0.9,normal,normal
5538,0.84,0.725,normal,normal
5539,0.74,0.9,fat,fat
5540,0.92,0.725,thin,thin
5541,0.855,0.525,thin,thin
5542,0.85,0.8875,normal,normal
5543,0.655,0.65,fat,fat
5544,0.62,0.525,fat,fat
5545,0.71,0.775,fat,fat
5546,0.665,0.8875,fat,fat
5547,0.84,0.575,thin,thin
5548,0.73,0.5,normal,normal
5549,0.85,0.7875,normal,normal
5550,0.99,0.475,thin,thin
5551,0.955,0.9,normal,normal
5552,0.825,0.6,thin,thin
5553,0.955,0.6875,thin,thin
5554,0.855,0.5375,thin,thin
5555,0.735,0.7375,fat,fat
5556,0.635,0.65,fat,fat
5557,0.93,0.7,thin,thin
5558,0.71,0.475,normal,normal
5559,0.885,0.5875,thin,thin
5560,0.92,0.95,normal,normal
5561,0.795,0.8125,fat,fat
5562,0.89,0.7375,normal,normal
5563,0.74,0.5625,normal,normal
5564,0.815,0.4375,thin,thin
5565,0.645,0.6625,fat,fat
5566,0.78,0.7625,fat,fat
5567,0.615,0.6375,fat,fat
5568,0.855,0.925,fat,fat
5569,0.785,0.5375,thin,thin
5570,0.765,0.5625,normal,normal
5571,0.95,0.825,thin,normal
5572,0.8,0.475,thin,thin
5573,0.93,0.4875,thin,thin
5574,0.645,0.675,fat,fat
5575,0.815,0.875,fat,fat
5576,0.815,0.95,fat,fat
5577,0.875,0.9875,fat,fat
5578,0.955,0.75,thin,thin
5579,0.695,0.5625,normal,normal
5580,0.935,0.6375,thin,thin
5581,0.715,0.9,fat,fat
5582,0.78,0.7375,normal,normal
5583,0.99,0.8125,thin,thin
5584,0.965,0.6875,thin,thin
5585,0.65,0.4375,normal,normal
5586,0.985,0.8,thin,thin
5587,0.795,0.5875,normal,thin
5588,0.615,0.925,fat,fat
5589,0.8,0.875,fat,fat
5590,0.65,0.8375,fat,fat
5591,1.0,0.9625,normal,normal
5592,0.98,0.5,thin,thin
5593,0.71,0.65,fat,fat
5594,0.645,0.825,fat,fat
5595,0.64,0.6125,fat,fat
5596,0.755,0.7375,fat,fat
5597,0.87,0.85,normal,normal
5598,1.0,0.85,thin,thin
5599,0.935,0.8375,normal,normal
5600,0.99,0.8625,thin,thin
5601,0.63,0.95,fat,fat
5602,0.785,0.975,fat,fat
5603,0.8,0.6125,normal,normal
5604,0.85,0.825,normal,normal
5605,0.64,0.75,fat,fat
5606,0.935,0.525,thin,thin
5607,0.86,0.475,thin,thin
5608,0.685,0.5125,normal,normal
5609,0.825,0.8125,normal,normal
5610,0.835,0.8125,normal,normal
5611,0.84,0.45,thin,thin
5612,0.69,0.475,normal,normal
5613,0.74,0.6875,fat,fat
5614,0.64,0.8875,fat,fat
5615,0.605,0.65,fat,fat
5616,1.0,0.6625,thin,thin
5617,0.77,0.7375,normal,normal
5618,0.81,0.7375,normal,normal
5619,0.655,0.6625,fat,fat
5620,0.91,0.5125,thin,thin
5621,0.76,0.825,fat,fat
5622,0.775,0.5375,thin,thin
5623,0.65,0.55,fat,fat
5624,0.92,0.775,thin,thin
5625,0.98,0.8375,thin,thin
5626,0.715,0.5125,normal,normal
5627,1.0,0.5125,thin,thin
5628,0.675,0.5,normal,normal
5629,0.99,0.8375,thin,thin
5630,0.63,0.8375,fat,fat
5631,0.665,0.5,normal,normal
5632,0.97,0.65,thin,thin
5633,0.725,0.4875,normal,normal
5634,0.795,0.725,normal,normal
5635,0.7,0.6125,fat,normal
5636,0.665,0.5125,normal,normal
5637,0.955,0.8375,thin,normal
5638,0.815,0.8875,fat,fat
5639,0.675,0.5375,normal,normal
5640,0.85,0.825,normal,normal
5641,0.725,0.6,normal,normal
5642,0.87,0.7125,normal,normal
5643,0.66,0.575,fat,fat
5644,0.92,0.4625,thin,thin
5645,0.865,0.9,normal,normal
5646,0.815,0.5625,thin,thin
5647,0.725,0.925,fat,fat
5648,0.76,0.65,normal,normal
